25,5400,81,28,21,19,11,7,7,5,16,4,9,8,8,10,8,13,7,830
1,204,3,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,50,5,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,4
3,27,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2,28,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,22,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,17,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
0,16,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1
1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,14,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,82,1,1,0,0,3,1,2,1,3,1,1,2,2,1,0,1,1,11
