23,7089,239,78,44,32,17,11,17,28,314,6,3,3,6,13,6,3,3,107
17,312,15,11,10,8,4,3,1,1,1,2,0,0,0,1,1,1,0,12
8,97,6,4,2,1,0,2,0,0,1,0,0,1,0,0,1,0,0,6
8,52,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
8,62,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,0,2,2,3,3,2,1,1,3,0,1,0,0,0,0,0,0,8
1,11,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,3
1,6,0,0,1,0,2,4,2,5,0,1,3,1,0,0,0,0,0,4
0,9,0,1,0,2,3,0,1,3,3,0,1,1,0,0,0,0,1,9
1,6,0,0,0,0,1,3,0,1,1,2,1,0,0,0,1,0,0,12
3,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19
1,4,1,0,2,0,0,0,1,2,2,0,0,0,0,1,0,0,0,28
2,3,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,39
1,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,33
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40
58,129,3,2,0,1,0,0,0,2,1,3,1,8,4,2,8,7,9,235
