21,5013,110,48,18,14,16,11,4,3,2,2,0,3,0,0,0,1,0,12
14,161,13,8,3,31,1,2,4,0,1,0,0,0,0,0,0,0,0,1
4,48,3,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,16,6,2,0,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0
5,27,2,2,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0
3,12,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2,10,1,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1
3,8,0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,2
4,3,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
0,2,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
0,10,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,3
1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,9
2,6,0,0,0,1,1,0,0,1,2,1,1,0,0,0,1,0,0,9
2,3,0,1,0,1,1,0,0,1,0,2,1,1,1,0,0,1,0,21
2,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,22
1,5,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,27
0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32
0,2,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,2,0,32
1,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,53
36,45,1,0,0,0,0,1,0,1,1,4,5,8,7,7,24,24,15,318
