299,5976,419,154,84,76,70,58,45,43,320,31,48,45,34,32,17,17,18,134
67,943,62,107,73,113,63,42,36,34,35,30,3,2,1,2,3,1,0,21
49,428,102,11,3,2,3,0,1,1,1,0,0,0,2,2,0,0,0,10
25,191,7,7,6,6,3,2,1,0,0,1,0,0,1,0,1,0,0,4
27,148,3,4,4,1,1,1,2,2,0,0,0,0,1,1,0,1,0,5
40,119,5,3,1,2,2,3,1,3,0,0,0,1,1,1,0,1,0,3
11,89,4,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4
7,54,3,3,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,6
7,66,2,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,15
6,65,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,30
5,40,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1
1,25,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,7
4,16,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,23
3,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30
6,19,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53
3,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48
1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78
9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
115,247,4,5,4,4,1,0,1,3,0,2,2,3,3,4,8,8,8,328
