39,16970,247,154,108,74,48,39,36,31,23,20,11,13,13,10,7,7,10,325
12,310,13,34,29,33,16,15,9,4,10,6,1,0,2,0,1,0,0,19
22,137,44,1,4,3,3,0,0,0,0,0,0,1,0,0,0,0,1,4
7,43,6,1,2,10,0,0,0,2,1,0,0,0,0,0,0,0,1,4
11,25,0,0,5,2,1,1,1,0,2,0,0,0,1,1,1,0,0,3
7,30,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
3,15,1,1,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,3
0,17,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5
1,23,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
3,26,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,18
0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
88,153,6,3,1,0,0,1,0,1,1,1,5,3,3,4,5,6,8,174
