32,21162,164,97,71,68,67,65,66,48,37,24,31,14,16,13,4,7,8,82
13,364,25,3,6,14,7,8,4,5,2,5,2,0,1,1,0,1,1,10
7,88,5,4,1,2,3,1,1,6,2,3,2,0,1,1,0,0,0,6
17,58,3,2,4,0,2,0,0,3,3,1,0,1,0,0,1,0,1,4
11,30,3,6,3,0,0,3,4,0,2,3,3,1,0,0,0,0,0,1
8,36,2,0,0,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0
6,20,1,1,2,1,1,1,2,0,1,0,0,1,0,1,0,1,0,0
7,24,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,0,2
2,19,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0
2,17,0,3,0,0,2,2,1,1,0,1,0,1,0,2,0,0,0,2
5,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3,8,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0
1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
2,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
95,132,1,2,2,2,2,1,1,2,6,2,1,1,0,0,0,1,0,3
