20,1793,116,44,16,11,6,6,4,10,6,1,3,2,2,1,3,16,3,28
7,118,6,7,2,22,1,1,2,0,1,0,0,0,1,0,0,0,0,1
3,37,3,1,2,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0
6,25,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,2
3,24,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,24,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,13,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,4
2,10,0,1,1,0,2,0,0,2,0,1,1,0,0,0,0,0,0,1
0,19,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5
1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10
1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2
0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,16
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27
1,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,25
1,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,38
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42
37,62,2,3,0,1,0,0,1,0,4,1,2,1,1,4,5,8,4,251
