8,1491,93,37,15,4,3,3,0,0,7,1,0,0,0,0,0,0,0,31
9,181,10,5,3,12,0,1,2,0,0,0,1,0,0,0,0,0,0,0
1,47,4,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,28,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,18,1,0,0,1,2,0,0,0,0,1,0,1,1,1,0,0,0,2
0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
0,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8,1,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,10
0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,8
0,6,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,37
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31
31,43,0,0,0,1,0,0,1,2,2,2,7,3,2,10,13,4,7,205
