True	True	1	1	300	1	-0.039238125	0.03801985882781178	2017	1
True	True	1	1	300	1	0.031747077	0.020201705001668735	2017	2
True	True	1	1	300	1	0.034097493	0.012465569178006675	2017	3
True	True	1	1	300	1	0.02539016	0.09174797984461769	2017	4
True	True	1	1	300	1	0.040851977	-0.11630939481760194	2017	5
True	True	1	1	300	1	-0.012011787	-0.11597642445981649	2017	6
True	True	1	1	300	1	-0.0324621	0.0105507297999905	2017	7
True	True	1	1	300	1	0.037672896	0.009182498030318342	2017	8
True	True	1	1	300	1	-0.0056642215	-0.015632989219412252	2017	9
True	True	1	1	300	1	0.07852439	0.006030592400630752	2017	10
True	True	1	1	300	1	-0.0025027539	-0.15357612591940306	2017	11
True	True	1	1	300	1	-0.0231632	0.03401623877653659	2017	12
True	True	1	1	300	1	-0.029235726	0.028597055987704678	2017	13
True	True	1	1	300	1	-0.021060294	-0.009095614640949101	2017	14
True	True	1	1	300	1	-0.025303641	0.0046067866928449774	2017	15
True	True	1	1	300	1	-0.01649521	0.009487691277866084	2017	16
True	True	1	1	300	1	-0.0046490664	0.08558811939843292	2017	17
True	True	1	1	300	1	0.0018522255	-0.022587196062053394	2017	18
True	True	1	1	300	1	0.006808442	0.015452511683520243	2017	19
True	True	1	1	300	1	-0.06781479	-0.007152306925311436	2017	20
True	True	1	1	300	1	0.031142969	0.03134450670543121	2017	21
True	True	1	1	300	1	0.029732836	0.005765891097391673	2017	22
True	True	1	1	300	1	0.053444035	-0.013754147686497298	2017	23
True	True	1	1	300	1	0.02254703	-0.030074444261519062	2017	24
True	True	1	1	300	1	0.005461104	0.009506971411393117	2017	25
True	True	1	1	300	1	0.013511197	0.023204538811333997	2017	26
True	True	1	1	300	1	-0.02700298	0.0037738774979940715	2017	27
True	True	1	1	300	1	0.013095402	0.0018707451454416102	2017	28
True	True	1	1	300	1	0.023943553	-0.006803637392071238	2017	29
True	True	1	1	300	1	-0.033531215	0.006760171415057137	2017	30
True	True	1	1	300	1	-0.065890245	0.05025661447519969	2017	31
True	True	1	1	300	1	0.04458603	0.020133466440364955	2017	32
True	True	1	1	300	1	-0.08866642	0.020490507090258347	2017	33
True	True	1	1	300	1	0.063819185	0.010188152689191377	2017	34
True	True	1	1	300	1	-0.010574698	0.01514826018855775	2017	35
True	True	1	1	300	1	0.045793414	-0.01920318430176593	2017	36
True	True	1	1	300	1	-0.024892366	0.010419009194218454	2017	37
True	True	1	1	300	1	0.0017086565	0.02689423822118897	2017	38
True	True	1	1	300	1	-0.018049117	0.0017086881435508516	2017	39
True	True	1	1	300	1	0.049215306	-0.06402648350110063	2017	40
True	True	1	1	300	1	0.023586342	0.004167450520287552	2017	41
True	True	1	1	300	1	0.017257053	0.016894385087598884	2017	42
True	True	1	1	300	1	0.055829417	-0.010440450942398094	2017	43
True	True	1	1	300	1	0.0040486665	-0.002654820054848628	2017	44
True	True	1	1	300	1	0.01997058	0.012352420894992555	2017	45
True	True	1	1	300	1	0.096315406	-0.0001288168177095983	2017	46
True	True	1	1	300	1	0.012471366	0.02443347859924394	2017	47
True	True	1	1	300	1	0.0055649006	0.018245044240390307	2017	48
True	True	1	1	300	1	-0.058102574	0.005010595224870684	2017	49
True	True	1	1	300	1	0.035408407	-0.005295503628746978	2017	50
True	True	1	1	300	1	-0.014985009	0.028484271746965106	2017	51
True	True	1	1	300	1	0.033897825	0.03663466449270736	2017	52
True	True	1	1	300	1	0.06581927	-0.0013090813811489355	2017	53
True	True	1	1	300	1	0.007761343	0.04885848062912146	2017	54
True	True	1	1	300	1	-0.02574446	0.002153181860150788	2017	55
True	True	1	1	300	1	-0.0055330154	-0.025158883253053155	2017	56
True	True	1	1	300	1	0.033583432	0.02435410196186716	2017	57
